"time","link","text","comments","likes","shares"
"2021-04-22T07:00:18.000Z",,"#DzieńZiemi

Codziennie zaśmiecamy Ziemię milionami jednorazowych maseczek. Jak w jednorazowych czasach zadbać choć trochę o naszą planetę?

😷 Jeśli to możliwe, używaj wielorazowych maseczek.
🚮 Zużyte maseczki i rękawiczki wyrzucaj do kosza na odpady zmieszane.
🚯 Staraj się nie wyrzucać maseczki do otwartych pojemników na dworze. Wiatr niechybnie ją stamtąd wywieje.
🐦 Przed wyrzuceniem zerwij gumki, żeby nie zaplątały się w nie nasze kuropatwy.","17","289","61"
"2021-04-21T19:43:17.000Z","https://cutt.ly/1vGX2OP","#BliżejSztuki

MISTRZ DETALU

„Odbicie jasyru"" Józefa Brandta przykuwa oko nie tylko niesamitą grą kolorów oraz głatownym, szalonym ruchem, ale i niezwykłymi detalami. 

O rekwizytach i kostiumach, które malarz gromadził w swojej pracowni, a także o historii obrazu w kolejnym odcinku „Bliżej Sztuki"" opowiada Agnieszka Bagińska. 
___

📺 Wersja z polskimi napisami: https://cutt.ly/1vGX2OP
___

II edycja cyklu „Bliżej sztuki"" jest realizowana dzięki wsparciu Mecenasa Stowarzyszenie Przyjaciele Muzeum Narodowego w Warszawie,  E. Wedel.",,"57","17"
"2021-04-21T16:41:40.000Z","https://tiny.pl/rk92c","#MaturalneSOS: https://tiny.pl/rk92c
FISZKI MATURALNE

Intensywne barwy, uproszczone geometrycznie bryły, zachowana perspektywa – patrzymy na Madryt oczami Józefa Pankiewicza. Artysta spędził w Hiszpanii okres I wojny światowej i określał ten czas w swojej twórczości ""epoką czystego koloru"".

Zapraszamy maturzystów na powtórkę z historii sztuki!
Jutro będziemy się ćwiczyć w analizie dzieł malarskich.
🎫 Bilet: https://tiny.pl/rk9k2
___
Józef Pankiewicz, ""Ulica w Madrycie"", 1916-18
Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/rs79x",,"49","4"
"2021-04-21T13:04:40.000Z",,"#Hereditas 📸

Choć Muzeum jest zamknięte dla zwiedzających, to nieustannie trwają prace związane m.in. z konserwacją czy digitalizacją zabytków. 

W naszym pawilonie fotografowaliśmy ostatnio kolekcję obiektów złotniczych, zabytki kamienne i szklane ze Zbiorów Sztuki Orientalnej, fotografie Jana Bułhaka oraz Kolekcję Papierów Wartościowych.

Dużym przedsięwzięciem logistycznym była digitalizacja kolekcji Augusta Zamoyskiego w Królikarnia - Oddział Muzeum Narodowego w Warszawie. Zaczęliśmy od największych i najcięższych rzeźb. Oprócz fotografa w cały proces byli zaangażowani pracownicy obsługi technicznej Muzeum oraz renowatorzy.

Już niedługo wszystkie sfotografowane obiekty będziecie mogli podziwiać w Cyfrowym MNW!","5","106","2"
"2021-04-21T08:03:03.000Z","https://tiny.pl/rk9bd","#MaturalneSOS: https://tiny.pl/rk9bd
FISZKI MATURALNE

Dziś powijaki odeszły już do lamusa. Warto jednak pamiętać, że ciała niemowląt krępowano pasami materiału jeszcze w XIX wieku. Nasi przodkowie wychodzili z przekonania, że unieruchomienie kończyn wpływa pozytywnie na rozwój fizyczny dziecka. Wierzono też, że powijaki ochronią niemowlę przed złymi niewidzialnymi siłami.

Czas wyjść z powijaków i przygotować się do matury z języka polskiego!

Dziś porozmawiamy o dzieciństwie.
🕓 16.00
🎟️ bilety: https://tiny.pl/rk9br
___

""Matka Boska karmiąca Dzieciątko"", 2. poł. XVII w.
Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/rsgm7",,"62","2"
"2021-04-20T15:45:50.000Z","http://zoom.us/","📆 Już w ten czwartek o 18:00 Marek Lasecki odkryje przed Wami część tajemnic Galerii Sztuki Starożytnej! 

Zaczynamy od sztuki egipskiej - spróbujemy odczytać zaklęcia z Księgi Umarłych, dzięki którym dusze zmarłych mogły bezpiecznie dotrzeć do zaświatów. Pokażemy ślepe wrota, przez które dusze zmarłych Egipcjan mogły oglądać świat żyjących. Dowiemy się także, jak badać mumie! 

👋 Spotkanie w Polskim Języku Migowym 

🖥 zoom.us 

📩 Jak się zapisać? Wystarczy wysłać maila na adres aknapek@mnw.art.pl","1","103","26"
"2021-04-20T07:42:47.000Z","https://tiny.pl/r2jxt","PRACUJEMY NAD WYSTAWĄ DAWNEJ SZTUKI HOLENDERSKIEJ I FLAMANDZKIEJ  

✔️ Ponad 50 dzieł dawnych mistrzów. 

✔️ Zobaczycie takich twórców, jak Salomon van Ruysdael, David Teniers młodszy, Gabriel Metsu czy Jan Breughel młodszy.  

✔️ Jedyna taka kolekcja w Polsce - pierwszy raz udostępniona publiczności.

...to jedna z niespodzianek, jakie szykujemy po ponownym otwarciu Muzeum dla zwiedzających! 

Więcej informacji: https://tiny.pl/r2jxt
___

#MNWystawa „Różne spojrzenia. Malarstwo holenderskie i flamandzkie z Kolekcji ERGO Hestii”
___

Na nowej wystawie czasowej zobaczymy się niedługo po ponownym otwarciu Muzeum! 
___
 
Właścicielem kolekcji jest ERGO Hestia. Współorganizatorem wystawy jest Artystyczna Podróż Hestii.","12","248","49"
"2021-04-19T17:48:50.000Z","https://tiny.pl/rk92c","#MaturalneSOS: https://tiny.pl/rk92c
FISZKI MATURALNE

Sztuka współczesna to dla Ciebie abstrakcja? 🤔

Zapraszamy maturzystów na powtórkę ze sztuki XX wieku!

🎫 Bilet: https://tiny.pl/rk9k2
___
Henryk Stażewski, ""Relief nr 9"", 1969
Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/r8zbn",,"23","1"
"2021-04-19T13:32:45.000Z","https://tiny.pl/r8zht","#AkcjaŻonkile #ŁączyNasPamięć

""Przedwojenne żydowskie środowisko artystyczne Warszawy było liczne i zróżnicowane, a jego początek sięgał 1880 roku. Pierwsza wystawa zbiorowa żydowskich artystów odbyła się w 1911 roku w nieistniejącym już dziś Pasażu Simonsa. Wtedy też narodziła się „pierwsza żydowska cyganeria” [...] 

Czas wojny rozproszył artystów. Ci, którzy w 1939 roku znajdowali się w Warszawie, zostali zamknięci w getcie. Umierali na jego ulicach z głodu, epidemii i wycieńczenia. Wielu z nich zginęło w obozie zagłady w Treblince, do którego od 22 lipca 1942 roku Niemcy masowo wywozili warszawskich Żydów"" – Jolanta Hercog o Geli Seksztajn i artystach w warszawskim getcie.

Przeczytaj cały artykuł: https://tiny.pl/r8zht

___

Obraz Romana Kramsztyka przedstawia Bruno Winawera, komediopisarza i prozaika. Obaj trafili do warszawskiego getta, gdzie Roman Kramsztyk został zastrzelony przez Niemców 6 sierpnia 1942 roku.
___

Roman Kramsztyk, ""Szachista"", ok. 1918",,"262","32"
"2021-04-19T10:58:53.000Z",,"Zapraszamy na wydarzenie towarzyszące Jubileuszowi Faras. Tym razem porozmawiamy o Sudanie – jego długiej historii i skomplikowanej współczesności.

Różnorodność religijna dawnej Nubii, tożsamość Sudańczyków, zmiany, jakim ulegało społeczeństwo Sudanu, m.in. pod wpływem budowy Wysokiej Tamy Asuańskiej, afrykańskie kolekcje w muzeach – to tylko część zagadnień, które poruszymy podczas panelu.

W spotkaniu wezmą udział wybitni znawcy spraw sudańskich:

👤 prof. Aneta Pawłowska, 

👤 dr Nagmeldin Karamalla-Gaiballa

👤 prof. Maciej Kurcz

👤 prof. Maciej Ząbek

Panel poprowadzi dr hab. Aleksandra Sulikowska.

Wydarzenie tłumaczone na Polski Język Migowy (PJM).","44","130","21"
"2021-04-19T07:15:47.000Z",,"","6","107","0"
"2021-04-19T06:00:07.000Z",,"#MNWydarzenia
TYGODNIOWY ROZKŁAD JAZDY

Jak co tydzień przygotowaliśmy dla Was małą ściągawkę. 

📅 poniedziałek | Odkopując Nubię – długa historia Sudanu | godz. 13.00
📅 poniedziałek | Maturalne SOS | Dom | godz. 16.00 
📅 wtorek | Kurs historii sztuki | Postimpresjonizm | godz. 18.00
📅 wtorek | Maturalne SOS | Sztuka XX Wieku | godz. 16.00 i 18.00 
📅  środa | Maturalne SOS | Dzieciństwo | godz. 16.00
📅 czwartek | Czas na sztukę | Wacław Szymanowski, mistrz secesyjnych kompozycji | godz. 13.00
📅 czwartek | Maturalne SOS | Analiza dzieła sztuki – malarstwo | godz. 16.00 i 18.00
📅 piątek | Maturalne SOS | Miłość | godz. 16.00
📅 piątek | Kurs historii sztuki | Joseph Mallard William Turner | godz. 18.00
📅 niedziela | Rodzinne niedziele | Mumia – instrukcja obsługi | godz. 12.00

Dziś 78. rocznica wybuchu powstania w getcie warszawskim. Zachęcamy do udziału w wydarzeniach organizowanych przez Muzeum Historii Żydów Polskich POLIN! #ŁączyNasPamięć

Pozostańcie na łączach ze sztuką",,"53","3"
"2021-04-18T15:20:40.000Z",,"Dziś obchodzimy Międzynarodowy Dzień Ochrony Zabytków! 

Z tej okazji przypominamy plakaty Jerzego Treutlera, eksponowane niedawno na poświęconej jego twórczości wystawie w Muzeum Plakatu w Wilanowie. Oddział Muzeum Narodowego w Warszawie

#ICOMOS 
#MiędzynarodowyDzieńOchronyZabytków","1","58","7"
"2021-04-17T17:00:01.000Z",,"#MNWoddziały 🐇 Królikarnia - Oddział Muzeum Narodowego w Warszawie

🐝 Czy znacie małych mieszkańców Królikarni? 🐝

Pszczelą społecznością opiekuje się Michał Zalewski. Jak donosi pan pszczelarz, wszystkie 4 rodziny przezimowały, a w trzech matki zaczęły już składać jaja.

W ulach praca wre, robotnice noszą już pyłek. Teraz najważniejsze, aby zdrowo doczekały do pierwszych pożytków z robinii akacjowej!

Trzymajcie kciuki za naszych pracowitych lokatorów!

🐝🐝🐝

Fot. Kamila Zalewska","3","56","2"
"2021-04-19T07:04:00.000Z","https://bit.ly/zonkile_program","#ŁączyNasPamięć
#AkcjaŻonkile

Muzeum Historii Żydów Polskich POLIN","2","117","17"
"2021-04-17T10:46:35.000Z","https://tiny.pl/r82md","#SztukaKoiTęsknoty

🌂Dziś szczególnie doskwiera nam tęsknota za słońcem i spotkaniami z przyjaciółmi 🌂

Tęsknoty koimy „W altanie"" Aleksandra Gierymskiego: https://tiny.pl/r82md

Więcej już wkrótce!
____

Dziękujemy bartosz_w_panek!","8","249","9"
"2021-04-16T14:23:11.000Z","https://tiny.pl/r8ndk","#BestiariuszMNW: DEMON (lagun?) 

Jeśli zdecydujecie się kiedykolwiek na los pustelnika, będziecie musieli stawić czoła różnym szatańskim pokusom. Demony potrafią przyjmować groteskowe kształty.

„Kuszenie św. Antoniego” można potraktować jako przewodnik po hybrydowych formach monstrów, które czyhają na niewinnych ascetów. 

Motyw „Kuszenia św. Antoniego” był popularny w sztuce niderlandzkiej na początku XVI wieku, w okresie niepokojów religijnych. Jan Wellens de Cock powracał do niego wielokrotnie.
___

Jan Wellens de Cock, „Kuszenie św. Antoniego"", po 1523
Zobacz obraz w Cyfrowym MNW: https://tiny.pl/r8ndk","7","84","2"
"2021-04-16T07:43:29.000Z","https://tiny.pl/rk9bd","#MaturalneSOS: https://tiny.pl/rk9bd
FISZKI MATURALNE

Komu po nocach śni się postawa prometejska?

Prometeusz nie zawsze postrzegany był pozytywnie. W czasie gdy powstawał miedzioryt Cornelisa Corta, w emblematyce dobroczyńca ludzkości stał się symbolem arogancji i buntu przeciwko bogom.

Zapraszamy maturzystów na powtórkę z języka polskiego.
Dziś porozmawiamy o cierpieniu.

🕓 16.00
🎟️ bilety: https://tiny.pl/rk9br
___

graf. Cornelis Cort, ""Tytios lub Prometeusz"", 1566
Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/r8lc9","1","51","6"
"2021-04-15T15:27:48.000Z","https://bit.ly/3diWT3a","To już drugi #DzieńSztuki, który świętujemy w zamkniętym Muzeum. Przez ostatni rok tęsknota za bliskimi, przyjaciółmi i spotkaniami na żywo stała się naszą codziennością. 

Choć nie mogliście przyjść do Muzeum, to zaprosiliście nas do siebie i pokazaliście, że #SztukaKoiTęsknoty.

Dziś w Dzień Sztuki oraz urodziny Olgi Boznańskiej prezentujemy jeden z plakatów naszej nowej kampanii, którą współtworzyliśmy wspólnie z wami! 

Więcej już wkrótce! 

___

Olga Boznańska, „Imieniny babuni”, przed 1900

https://bit.ly/3diWT3a 

Dziękujemy Krzysztof Kowalczuk-Fijałkowski!",,"91","2"
"2021-04-15T11:01:59.000Z","https://spoti.fi/2RtNTQ8","#CzasNaSztukę

🎧  PODCAST 🎧

Spotify: https://spoti.fi/2RtNTQ8 
Soundcloud: https://bit.ly/3sg4RhP 
Youtube: https://bit.ly/2OWdqkg 

Niejednokrotnie opowiadaliśmy o modzie w antyku - teraz pora na modę na antyk! W najnowszym odcinku podcastu z cyklu „Czas na sztukę!”, Paweł Masłowski przybliża wpływy estetyki antycznej od czasów renesansu po XIX wiek. 

Jak myślicie - moda na antyk jeszcze wróci? 

___

Jacek Malczewski, „Portret Tadeusza Błotnickiego z meduzą”, 1902

https://bit.ly/3dhEGTs","3","106","4"
"2021-04-15T08:05:36.000Z",,"#JubileuszFaras 💎

LUDZIE FARAS: Mahmud Mohammed Ali

Osobą, która od początku do końca brała udział w pracach archeologicznych w Faras, był Mahmud Mohammed Ali. Pochodził z egipskiej części Nubii. Pełnił funkcję raisa, a więc nadzorował pracę wszystkich robotników, których było zazwyczaj kilkudziesięciu, a niekiedy nawet 130. Był jedną z najważniejszych osób na wykopaliskach.

Na fotografii z 1964 roku, wykonanej przez Andrzeja Dziewanowskiego, widzimy raisa Mahmuda w dość nietypowej sytuacji, kiedy nie nadzoruje pracy, ale sam oczyszcza odkrytą w Faras amforę.
___

Przypominamy, że w poniedziałek spotkamy się z Wami on-line na panelu dyskusyjnym Odkopując Nubię – długa historia Sudanu. Zaprosiliśmy wybitnych znawców spraw sudańskich. Porozmawiamy m.in. o historii i współczesności Sudańczyków oraz afrykańskich kolekcjach w muzeach europejskich.

📅 19 kwietnia
🕐 13.00
📺 transmisja na Facebooku i YouTube",,"82","3"
"2021-04-14T18:05:59.000Z",,"#BliżejSztuki

O CZYM ŚNI ŚWIĘTY JÓZEF?

O dziele Bernardo Cavallina w kolejnym odcinku Bliżej Sztuki opowiadają Grażyna Bastek z MNW i Mateusz Jasiński z Akademia Sztuk Pięknych w Warszawie.
__

Obraz ""Sen św. Józefa"" został zaadoptowany przez Liwiusza Krawczyka.
__

II edycja cyklu „Bliżej sztuki"" jest realizowana dzięki wsparciu Mecenasa Stowarzyszenie Przyjaciele Muzeum Narodowego w Warszawie,  E. Wedel.",,"110","21"
"2021-04-14T14:35:24.000Z","https://tiny.pl/rk92c","#MaturalneSOS: https://tiny.pl/rk92c
FISZKI MATURALNE

Kwietniowa aura nas nie rozpieszcza, dlatego postanowiliśmy podzielić się z Wami różowo-błękitnym porankiem na Lazurowym Wybrzeżu. Obraz Paula Signaca to przykład zastosowania pointylizmu. 

Neoimpresjoniści nie mieszali farb na palecie, plamki czystych barw nakładali impastowo wprost na płótno. 

Zapraszamy maturzystów na powtórkę ze sztuki XIX wieku!

🎫 Bilet: https://tiny.pl/rk9k2
___

Paul Signac, ""Antibes - Ranek"", 1914
Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/r8dk5",,"83","5"
"2021-04-14T10:00:29.000Z","https://tiny.pl/rk9bd","#MaturalneSOS: https://tiny.pl/rk9bd
FISZKI MATURALNE

Juliusz Słowacki był jednym z pierwszych reprezentantów dandyzmu w Polsce. W listach do matki pisał: ,,Ubieram się zawsze z dosyć wielką elegancją (...) zawsze tak staram się być ubrany, abym bez przebierania się mógł pójść wszędzie – a nigdy tak, aby widziano, żem się wystroił umyślnie..."".

Przygotuj się z nami do matury z języka polskiego! Zapraszamy na webinarium dla tegorocznych maturzystów.
Dziś przyjrzymy się bliżej artystom.

🕓 16.00
🎟️ bilety: https://tiny.pl/rk9br
___
Kazimierz Mordasewicz, ,,Juliusz Słowacki"", 1907
Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/r8cw2","8","73","10"
"2021-04-14T18:05:59.000Z",,"#BliżejSztuki

O CZYM ŚNI ŚWIĘTY JÓZEF?

O dziele Bernardo Cavallina w kolejnym odcinku Bliżej Sztuki opowiadają Grażyna Bastek z MNW i Mateusz Jasiński z Akademia Sztuk Pięknych w Warszawie.
__

Obraz ""Sen św. Józefa"" został zaadoptowany przez Liwiusza Krawczyka.
__

II edycja cyklu „Bliżej sztuki"" jest realizowana dzięki wsparciu Mecenasa Stowarzyszenie Przyjaciele Muzeum Narodowego w Warszawie,  E. Wedel.",,"110","21"
"2021-04-13T17:56:10.000Z",,"#JubileuszFaras 💎

POROZMAWIAJMY O SUDANIE!

Zapraszamy na Odkopując Nubię – długa historia Sudanu

60 lat temu polscy archeolodzy pod kierownictwem Kazimierza Michałowskiego odkryli w małej miejscowości Faras w Sudanie ruiny świątyni.

W rocznicę tego wydarzenia zapraszamy na spotkanie z wybitnymi znawcami spraw sudańskich. Porozmawiamy o tym, jak różnorodna pod względem religijnym była Nubia, ale też o tożsamości współczesnych Sudańczyków. Przyjrzymy się również kolekcjom afrykańskim w muzeach europejskich.

📅 19 kwietnia
🕐 13.00
📺 transmisja na Facebooku i YouTube

Zapraszamy!
___

Fot.  Tadeusz Biniewski, Archiwum Instytut Kultur Śródziemnomorskich i Orientalnych PAN","1","45","9"
"2021-04-12T17:46:50.000Z","https://bit.ly/3db6GIr","#MNWiosna zawitała do Królikarnia - Oddział Muzeum Narodowego w Warszawie! 🌷

Eksponaty w Parku Rzeźby przebudziły się dzisiaj ze snu zimowego i zostały odsłonięte na wiosnę! 

🌞🌜Park jest otwarty codziennie od świtu do zmierzchu.

 Co można zobaczyć w parku? Szczegółowe informacje znajdziecie tutaj: https://bit.ly/3db6GIr","1","90","1"
"2021-04-12T13:31:26.000Z","https://tiny.pl/rk92c","#MaturalneSOS: https://tiny.pl/rk92c
FISZKI MATURALNE

Canaletto w swoich wedutach nie zawsze wiernie odzwierciedlał portretowane miejsca. W ""Widoku Warszawy..."" Zamek Ujazdowski jest powiększony w stosunku do jego rzeczywistego rozmiaru w ujęciu perspektywicznym.

Powtórz z nami historię sztuki! Już jutro klasycyzm.

🎫 Bilet: https://tiny.pl/rk9k2
___

Bernardo Bellotto, ""Widok Warszawy z tarasu Zamku Królewskiego"", 1773
Zobacz obiekt w Cyfrowym MNW: https://tiny.pl/r8m8j",,"87","5"
"2021-04-12T08:21:53.000Z",,"#MNWydarzenia
TYGODNIOWY ROZKŁAD JAZDY

Sprawdźcie, co przygotowaliśmy dla Was w tym tygodniu!

📅 poniedziałek | Maturalne SOS | Podróż | godz. 16.00 
📅 wtorek | Kurs historii sztuki | Realizm i impresjonizm | godz. 18.00
📅 wtorek | Maturalne SOS | Klasycyzm | godz. 16.00 i 18.00 
📅  środa | Maturalne SOS | Artysta | godz. 16.00
📅 czwartek | Czas na sztukę | Moda na antyk | godz. 13.00
📅 czwartek | Maturalne SOS | Sztuka XIX wieku | godz. 16.00 i 18.00
📅 piątek | Maturalne SOS | Cierpienie | godz. 16.00
📅 piątek | Kurs historii sztuki | John Constable | godz. 18.00
📅 niedziela | Rodzinne niedziele | Jak na obrazie zrobić bałagan? | godz. 12.00

Pozostańcie na łączach ze sztuką!",,"52","5"
"2021-04-10T15:32:07.000Z",,"#MNWeekend 🌳 Muzeum Wnętrz w Otwocku Wielkim - Oddział Muzeum Narodowego w Warszawie   

☀️ Gdzie spędzić słoneczną niedzielę? Polecamy zespół parkowy przy Muzeum Wnętrz! To prawdziwa #ZielonaWyspa. 

💮 Choć Muzeum jest zamknięte, to w parkowych alejach można już śledzić, jak przyroda rodzi się do życia. Zakwitły pierwsze polne kwiaty, w koronach wiekowych drzew buszują sójki, dzięcioły i sikorki.

🚴‍♀️ Zapraszamy miłośników pieszych wycieczek, rowerów i sportów wodnych.

📲 Zachęcamy też do śledzenia profilu Muzeum, na którym znajdziecie informacje dotyczące historii pałacu oraz otaczającej go fauny i flory.

🕐 Park otwarty jest od wtorku do niedzieli w godzinach 10.00-18.00.","1","65","1"
